ID,Cfset_ID,Form_ID,Comment,Source
3717-1-1,3717-1,fijian-fillupacreviceorpushathingintoit-1,,
3717-2-1,3717-2,kosraean-stickinpushincramin-1,,
3718-1-1,3718-1,gilbertese-rinseoffsaltwater-1,,
3718-1-2,3718-1,protooceanic-fardistant-1,,
3718-1-3,3718-1,fijian-outside-1,,
3718-1-4,3718-1,saa-faroffdistant-1,,
3718-1-5,3718-1,bugotu-befaralongtime-1,,
3718-1-6,3718-1,arosi-faroff-1,,
3718-1-7,3718-1,kwaio-fardistantforlong-1,,
3718-1-8,3718-1,uraustronesisch-fardistant-1,,
3718-2-1,3718-2,fijian-distantfaraway-1,,
3721-1-1,3721-1,kosraean-tocomeland-1,,
3721-1-2,3721-1,kosraean-tocome-1,,
3721-1-3,3721-1,fijian-tohavearrived-1,,
3721-1-4,3721-1,fijian-toreachlandaliveafterbeinginagale-1,,
3722-1-1,3722-1,puluwatese-torubtogetherasleavestoobtainfragrance-1,,
3723-1-1,3723-1,protomalayopolynesian-tosinkdisappearunderwater-1,,blust1986[100]
3723-1-2,3723-1,protomalayopolynesian-sinkvanish-1,,blust1989[171]
3724-1-1,3724-1,marshallese-paininarmcausedbythrowing-1,,
3724-1-2,3724-1,fijian-sharppointbarb-1,,
3726-1-1,3726-1,saa-tochop-1,,
3726-1-2,3726-1,saa-tochopsomething-1,,
3726-1-3,3726-1,bugotu-digaholehewcarve-1,,
3726-1-4,3726-1,bugotu-tohollowout-1,,
3726-1-5,3726-1,kwaio-cutthingsup-1,,
3726-2-1,3726-2,lakalai-gathertaro-1,,
3727-1-1,3727-1,chuukese-vulvahervulvavulgar-1,,
3730-1-1,3730-1,kwaio-torchlight-1,,
3734-1-1,3734-1,pohnpeian-howmanyhowmuch-1,,
3734-1-2,3734-1,mokilese-howmanyhowmuch-1,,
3736-1-1,3736-1,gilbertese-arowrankline-1,,
3736-1-2,3736-1,gilbertese-standinaroworline-1,,
3736-2-1,3736-2,saa-alinerow-1,,
3736-2-2,3736-2,arosi-inarow-1,,
3736-2-3,3736-2,kwaio-inaline-1,,
3737-1-1,3737-1,marshallese-sailwithoutriggeroutofwatertipofacanoe-1,,
3738-1-1,3738-1,puluwatese-portionsofarmaboveandbelowelbowlegbelowkneethighportionsbetweennodesasofsugarcaneandbamboo-1,,
3738-1-2,3738-1,kosraean-amodeofsexualintercourse-1,,
3740-1-1,3740-1,marshallese-nine-1,,
3742-1-1,3742-1,bugotu-forest-1,,
3744-1-1,3744-1,kosraean-towash-1,,
3744-1-2,3744-1,kosraean-washsoaksomething-1,,
3744-1-3,3744-1,fijian-pourwateronthingsirrigate-1,,
3744-1-4,3744-1,fijian-pourwateronsomething-1,,
3744-1-5,3744-1,protoeasternoceanic-pourwateron-1,,geraghty1983
3744-2-1,3744-2,protoeasternoceanic-todive-1,,geraghty1983
3744-2-2,3744-2,protooceanic-descenddive-1,,
3744-2-3,3744-2,protomalayopolynesian-divebathe-1,,blust198384
3745-1-1,3745-1,kosraean-dissectcutup-1,,
3745-1-2,3745-1,kosraean-dissectitcutitopen-1,,
3745-1-3,3745-1,kosraean-getout-1,,
3747-1-1,3747-1,kosraean-woodenknife-1,,
3750-1-1,3750-1,puloannan-tocutsplit-1,,
3751-1-1,3751-1,kosraean-toturn-1,,
3754-1-1,3754-1,mokilese-removemeatfromacoconut-1,,
3754-1-2,3754-1,mokilese-copra-1,,
3754-1-3,3754-1,gilbertese-copra-1,,
3754-1-4,3754-1,gilbertese-beverydryasthekernelofaripecoconut-1,,
3754-1-5,3754-1,kosraean-copramaturecoconut-1,,
3755-1-1,3755-1,kosraean-backhisbackbackof-1,,
3755-1-2,3755-1,protooceanic-backofbody-1,,ross1988
3755-1-3,3755-1,fijian-backofbody-1,,
3757-1-1,3757-1,saa-tobreakofforlopofbranches-1,,
3757-1-2,3757-1,arosi-tochopchopdownatree-1,,
3757-1-3,3757-1,arosi-tochop-1,,
3759-1-1,3759-1,yapese-ropestring-1,,
3767-1-1,3767-1,woleaian-westdownward-1,,
3767-1-2,3767-1,woleaian-belowdownside-1,,
3767-2-1,3767-2,tongan-placeofburialcemetery-1,,
3767-2-2,3767-2,tongan-toburyorinternsomething-1,,
3767-2-3,3767-2,bugotu-earthground-1,,
3767-2-4,3767-2,bugotu-todipsoakinwater-1,,
3767-2-5,3767-2,kwaio-ground-1,,
3767-2-6,3767-2,kwaio-bury-1,,
3767-2-7,3767-2,protooceanic-earth-1,,ross1988
3767-2-8,3767-2,uraustronesisch-buryplant-1,,
3772-1-1,3772-1,lakalai-afish-3,,
3773-1-1,3773-1,fijian-ribsofboat-1,,
3773-1-2,3773-1,protoaustronesian-crossseatofboat-1,,blust1970[142]
3777-1-1,3777-1,puloannan-apiecethatiscutout-1,,
3777-1-2,3777-1,puloannan-totalkbehindonesback-1,,
3778-1-1,3778-1,fijian-upperarmofhumanforelegofanimal-1,,
3778-1-2,3778-1,fijian-singlehandedoddhavingnomatch-1,,
3778-1-3,3778-1,lau-handarmleaf-1,,
3778-1-4,3778-1,saa-leaf-1,,
3778-1-5,3778-1,saa-wingshoulderleaves-1,,
3778-1-6,3778-1,protoeasternoceanic-liftupcarrybearinoneshands-2,,
3780-1-1,3780-1,fijian-afightingironaxe-1,,
3780-1-2,3780-1,saa-divideseparate-1,,
3780-1-3,3780-1,bugotu-fellatreeclearthebush-1,,
3780-1-4,3780-1,lau-takefromseparatedivide-1,,
3780-1-5,3780-1,kwaio-tobeatdownundergrowth-1,,
3780-1-6,3780-1,protomalayopolynesian-cutawayunderbrush-2,,blust1980[92]
3780-1-7,3780-1,protoaustronesian-tocutclearvegetation-1,,blust1986[97]
3783-1-1,3783-1,kosraean-toturnsomething-1,,
3783-2-1,3783-2,uraustronesisch-side-2,,
3784-1-1,3784-1,bugotu-woodenmortar-1,,
3786-1-1,3786-1,fijian-portionsection-1,,
3787-1-1,3787-1,fijian-sideendarea-1,,geraghty1983[374]
3787-1-2,3787-1,protomalayopolynesian-finishedcompleted-1,,blust1986[96]
3788-1-1,3788-1,marshallese-taboo-1,,
3792-1-1,3792-1,tongan-afishrededible-1,,
3793-1-1,3793-1,protopolynesian-sailfloat-1,,pollex[tere.a]
3795-1-1,3795-1,fijian-tofollow-1,,
3795-1-2,3795-1,arosi-kinbymarriage-1,,
3795-1-3,3795-1,arosi-acrowd-1,,
3795-1-4,3795-1,uraustronesisch-row-1,,
3799-1-1,3799-1,uraustronesisch-youngersibling-1,,
3803-1-1,3803-1,yapese-year-1,,
3803-1-2,3803-1,yapese-tidalseason-1,,
3804-1-1,3804-1,protooceanic-who-1,,ross1988
3804-1-2,3804-1,fijian-who-1,,
3804-1-3,3804-1,protopolynesian-who-1,,pollex[hai]
3804-1-4,3804-1,samoan-who-1,,
3804-1-5,3804-1,saa-who-1,,
3804-1-6,3804-1,bugotu-who-1,,
3804-1-7,3804-1,kwaio-who-1,,
3804-1-8,3804-1,lakalai-erei-1,,
3805-1-1,3805-1,lau-toholdcatchtaketouch-1,,
3806-1-1,3806-1,yapese-porcupinefish-1,,
3807-1-1,3807-1,saa-beconvalescentafterafeverbeovertheattack-1,,
3807-1-2,3807-1,kwaio-bursthealedofaboil-1,,
3817-1-1,3817-1,protoeasternoceanic-cover-1,,geraghty1990
3817-1-2,3817-1,protoeasternoceanic-putdownplace-1,,geraghty1990
3817-1-3,3817-1,fijian-putdownofburdenlayonethingonanother-1,,
3817-1-4,3817-1,saa-toputplace-1,,
3817-1-5,3817-1,bugotu-toputplaceappoint-1,,
3817-1-6,3817-1,kwaio-toputkeep-1,,
3817-1-7,3817-1,protokimbe-toputputdowndepositofmoneylayofanegg-1,,
3817-1-8,3817-1,uraustronesisch-putdownoraway-1,,
3817-2-1,3817-2,kosraean-burysomething-1,,
3810-1-1,3810-1,fijian-highchief-1,,
3810-1-2,3810-1,protopolynesian-ruleruler-1,,pollex[sau.3]
3814-1-1,3814-1,pohnpeian-waitforsomething-1,,
3812-1-1,3812-1,protoeasternoceanic-putdownplace-2,,geraghty1990
3812-1-2,3812-1,saa-toputplace-2,,
3812-1-3,3812-1,bugotu-putplaceappoint-1,,
3812-1-4,3812-1,lau-toputbury-1,,
3812-1-5,3812-1,kwaio-putkeep-1,,
3815-1-1,3815-1,kwaio-placenta-1,,
3815-1-2,3815-1,uraustronesisch-afterbirth-1,,
3823-1-1,3823-1,pohnpeian-goatfishparupeneusindicus-1,,
3826-1-1,3826-1,chuukese-boundaryboundaryof-2,,
3826-2-1,3826-2,protopolynesian-stakepost-1,,pollex[tia.1a]
3826-2-2,3826-2,protopolynesian-toguard-1,,pollex[tiaki]
3826-2-3,3826-2,uraustronesisch-stakepost-1,,
3827-1-1,3827-1,chuukese-growingtipofatree-1,,
3830-1-1,3830-1,kosraean-onesmother-1,,
3831-1-1,3831-1,protooceanic-toroast-1,,
3831-1-2,3831-1,fijian-towarmfoodupagain-1,,
3831-1-3,3831-1,protopolynesian-cookonopenfire-1,,pollex[tunu]
3831-1-4,3831-1,rotuman-tocookespeciallybyboiling-1,,
3831-1-5,3831-1,saa-toburnonafireroastonembers-1,,
3831-1-6,3831-1,bugotu-markblotorcicatricecausedbyburning-1,,
3831-1-7,3831-1,kwaio-cookvegetablesbysteaminginaleafpluggedbamboo-1,,
3831-1-8,3831-1,lakalai-toburnofaburn-1,,
3831-1-9,3831-1,lakalai-hottaro-1,,
3831-1-10,3831-1,uraustronesisch-toroast-1,,
3831-2-1,3831-2,lakalai-tosinge-1,,
3833-1-1,3833-1,lakalai-topeeraroundorafterwithoutbeingseen-1,,
3834-1-1,3834-1,gilbertese-simplymerelyonlyjust-1,,
3834-1-2,3834-1,gilbertese-inspectorexaminesomethingcarefully-1,,
3834-1-3,3834-1,kosraean-topointhint-1,,
3834-1-4,3834-1,kosraean-pointathintatsomething-1,,
3834-2-1,3834-2,protoeasternoceanic-point-1,,geraghty1983
3834-2-2,3834-2,protopolynesian-topointorface-1,,pollex[tusi.1]
3834-2-3,3834-2,saa-topointorface-1,,
3834-2-4,3834-2,bugotu-topointorface-1,,
3834-2-5,3834-2,arosi-topointorface-1,,
3834-2-6,3834-2,lakalai-topointorface-1,,
3835-1-1,3835-1,samoan-toask-1,,
3838-1-1,3838-1,chuukese-verticalrafter-1,,
3842-1-1,3842-1,yapese-walkingstick-1,,
3841-1-1,3841-1,saa-windtoblowaloan-1,,
3841-1-2,3841-1,lau-windtoblow-1,,
3841-1-3,3841-1,bugotu-asouthwind-1,,
3845-1-1,3845-1,gilbertese-toboxtofightwiththefists-1,,
3844-1-1,3844-1,fijian-sugarcane-1,,
3844-1-2,3844-1,tongan-presumablyaloan-1,,
3844-2-1,3844-2,marshallese-probablyaloan-1,,
3848-1-1,3848-1,woleaian-poundbeathithammer-1,,
3848-1-2,3848-1,yapese-pestlebetelnutpounder-1,,
3849-1-1,3849-1,kosraean-youngshoottosprout-1,,
3849-1-2,3849-1,kosraean-befullofshootscoveredwithsprouts-1,,
3849-2-1,3849-2,protoeasternoceanic-tarosucker-1,,geraghty1983
3849-2-2,3849-2,fijian-bananaortarosucker-1,,
3849-2-3,3849-2,protopolynesian-youngshoot-1,,pollex[suli]
3849-2-4,3849-2,uraustronesisch-sproutshoot-1,,
3852-1-1,3852-1,fijian-post-1,,
3852-1-2,3852-1,uraustronesisch-housepost-1,,
3855-1-1,3855-1,woleaian-tipofacanoepaddleiedrippoint-1,,
3855-1-2,3855-1,pohnpeian-totrickle-1,,
3856-1-1,3856-1,marshallese-fingertoe-1,,
3856-1-2,3856-1,kosraean-topointout-1,,
3856-1-3,3856-1,kosraean-topointathintat-1,,
3857-1-1,3857-1,gilbertese-stand-1,,
3857-1-2,3857-1,gilbertese-standup-1,,
3861-1-1,3861-1,fijian-poolofwaterbathinghole-1,,
3862-1-1,3862-1,marshallese-tobeachcanoeorvessel-1,,
3865-1-1,3865-1,protoeasternoceanic-fart-1,,geraghty1983
3865-1-2,3865-1,fijian-fart-1,,
3865-1-3,3865-1,saa-fart-1,,
3865-1-4,3865-1,arosi-fart-1,,
3865-1-5,3865-1,kwaio-fart-1,,
3865-2-1,3865-2,protomalayopolynesian-stench-1,,blust1980[51]
3865-2-2,3865-2,protoeasternoceanic-makeahissingnoise-1,,geraghty1990
3866-1-1,3866-1,fijian-dripdropofliquids-1,,
3866-1-2,3866-1,arosi-topour-1,,
3866-1-3,3866-1,kwaio-dripthroughleakthrough-2,,
3866-1-4,3866-1,uraustronesisch-spurtsquirt-1,,
3870-1-1,3870-1,fijian-totryhardtodoorgetsomething-1,,
3872-1-1,3872-1,uraustronesisch-moisten-1,,
3872-1-2,3872-1,saa-tosoakintobeabsorbedinliquid-1,,
3872-1-3,3872-1,ulawan-soakintosoakup-1,,
3872-1-4,3872-1,protomalayopolynesian-sinksubmerge-1,,blust1989[131]
3872-1-5,3872-1,protomalayopolynesian-immerse-1,,blust1986[29]
3874-1-1,3874-1,kosraean-tosuck-1,,
3874-1-2,3874-1,kosraean-tosucksomething-1,,
3874-1-3,3874-1,saa-tosucksomething-1,,
3874-1-4,3874-1,saa-sucking-1,,
3874-1-5,3874-1,saa-toswallow-2,,
3874-1-6,3874-1,saa-todrink-1,,
3874-1-7,3874-1,bugotu-swallow-1,,
3874-1-8,3874-1,arosi-swallow-1,,
3874-1-9,3874-1,arosi-drink-1,,
3874-1-10,3874-1,kwaio-swallow-1,,
3878-1-1,3878-1,protoeasternoceanic-wade-1,,geraghty1990
3878-1-2,3878-1,arosi-wade-1,,
3878-1-3,3878-1,kwaio-wade-1,,
3878-1-4,3878-1,lakalai-wade-1,,
3882-1-1,3882-1,protomicronesian-two-2,,
3882-1-2,3882-1,protomicronesian-twogeneralclassofobjects-2,,
3882-1-3,3882-1,protomicronesian-threethreegeneral-2,,
3882-1-4,3882-1,protomicronesian-fivefivegeneralfiveanimatefifty-2,,
3882-1-5,3882-1,protomicronesian-eighteightgeneral-1,,
3882-1-6,3882-1,protocentralmicronesian-ninegeneralclassofthings-2,,
3881-1-1,3881-1,marshallese-neck-1,,
3881-2-1,3881-2,protooceanic-neck-1,,ross1988
3883-1-1,3883-1,mokilese-towhistle-1,,
3883-1-2,3883-1,kosraean-whistlewhistleatorto-1,,
3883-1-3,3883-1,saa-whistle-1,,
3883-1-4,3883-1,kwaio-whistle-1,,
3883-2-1,3883-2,fijian-towhistle-1,,
3884-1-1,3884-1,gilbertese-shaketremble-1,,
3884-1-2,3884-1,gilbertese-makesomethingshake-1,,
3884-1-3,3884-1,lakalai-shakeitasthehead-1,,
3886-1-1,3886-1,saipancarolinian-maggot-1,,
3886-1-2,3886-1,saipancarolinian-beinfestedwithmaggots-1,,
3886-1-3,3886-1,kosraean-maggot-1,,
3886-1-4,3886-1,kosraean-infestedwithmaggots-1,,
3887-1-1,3887-1,protolakalai-bigold-1,,
3894-1-1,3894-1,woleaian-pinchitextractit-1,,
3895-1-1,3895-1,protomalayopolynesian-poisonousasasnake-1,,blust1986[111]
3895-2-1,3895-2,chuukese-derrisellipiticavine-1,,
3895-2-2,3895-2,chuukese-derristrifoliatavine-1,,
3895-3-1,3895-3,kosraean-fishwithbowandarrow-1,,
3897-1-1,3897-1,kosraean-haulorpullonanet-1,,
3898-1-1,3898-1,protooceanic-rain-1,,ross1988
3900-1-1,3900-1,saa-torubpolish-1,,
3900-1-2,3900-1,saa-torub-1,,
3900-1-3,3900-1,bugotu-torubtheskinaswhenbathing-1,,
3900-1-4,3900-1,lau-towipeanoint-1,,
3900-1-5,3900-1,arosi-torubgrate-1,,
3900-1-6,3900-1,uraustronesisch-torub-1,,
3901-1-1,3901-1,fijian-heartpithofatree-1,,
3902-1-1,3902-1,kosraean-akindoftree-1,,
3904-1-1,3904-1,gilbertese-repeatedtransportation-1,,
3904-1-2,3904-1,gilbertese-engageincarryingstonesboardsetctoacertainplaceforcollectingthemthere-1,,
3904-2-1,3904-2,saa-tocarrysuspendedfromthehead-1,,
3904-2-2,3904-2,arosi-tocarrysuspendedfromthehead-1,,
3904-2-3,3904-2,kwaio-carryaload-1,,
3904-2-4,3904-2,protoeasternoceanic-carry-1,,
3904-2-5,3904-2,bugotu-tocarrysomethingonthehead-1,,
3904-2-6,3904-2,protonakanai-carryonthehead-1,,
3904-2-7,3904-2,protooceanic-carry-1,,
3904-2-8,3904-2,uraustronesisch-carry-1,,
3905-1-1,3905-1,yapese-rockbigrock-1,,
3905-2-1,3905-2,chuukese-pumicestone-1,,
3905-2-2,3905-2,marshallese-pumice-1,,
3906-1-1,3906-1,saa-legfoot-1,,
3906-1-2,3906-1,bugotu-legfoot-1,,
3906-1-3,3906-1,lau-footleg-1,,
3906-1-4,3906-1,kwaio-footbasesourceleg-1,,
3908-1-1,3908-1,fijian-sinew-1,,
3908-1-2,3908-1,protopolynesian-veinarterytendonsinew-1,,pollex[ua.1]
3908-1-3,3908-1,bugotu-tendonsinewvein-1,,
3908-1-4,3908-1,kwaio-bloodvesselvein-1,,
3908-1-5,3908-1,lakalai-radialrootsofatree-1,,
3908-1-6,3908-1,uraustronesisch-veinsinew-1,,
3910-1-1,3910-1,saa-theworldalltheislands-1,,
3910-1-2,3910-1,arosi-theinhabitedworldgenerallyalltheknownislands-1,,
3913-1-1,3913-1,kosraean-kindoffishwithwhitefat-1,,
3915-1-1,3915-1,saa-adverbofplacethere-1,,
3915-1-2,3915-1,bugotu-outaway-1,,
3917-1-1,3917-1,kosraean-erectsetupestablishsomething-1,,
3920-1-1,3920-1,lau-tobuffetasthewind-1,,
3921-1-1,3921-1,lakalai-belike-1,,
3922-1-1,3922-1,saa-toreturnrelapse-1,,
3922-1-2,3922-1,saa-tochangealtersomething-1,,
3922-1-3,3922-1,bugotu-tochange-1,,
3922-1-4,3922-1,bugotu-toexchangesomething-1,,
3922-1-5,3922-1,lau-toreturngoback-1,,
3922-1-6,3922-1,lau-toanswersomeone-1,,
3922-1-7,3922-1,arosi-tochangedalter-1,,
3922-1-8,3922-1,arosi-tochangedalterexchangesomething-1,,
3922-1-9,3922-1,kwaio-toreturnforsomethingcomebackto-1,,
3922-1-10,3922-1,kwaio-toreplacesomething-1,,
3922-2-1,3922-2,lakalai-todig-1,,
3923-1-1,3923-1,protooceanic-liedown-1,,ross1988[462]
3923-1-2,3923-1,saa-toliedown-1,,
3923-1-3,3923-1,bugotu-liedownsleep-1,,
3923-1-4,3923-1,arosi-liedownrest-1,,
3923-1-5,3923-1,kwaio-sleep-1,,
3923-2-1,3923-2,fijian-tolieofthings-1,,
3923-2-2,3923-2,fijian-placewheresomethinglies-1,,
3923-3-1,3923-3,uraustronesisch-liedownsleep-1,,
3924-1-1,3924-1,pohnpeian-toflash-1,,
3929-1-1,3929-1,marshallese-turnsomethingover-1,,
3929-2-1,3929-2,chuukese-toalternateexchangechangeoff-1,,
3929-2-2,3929-2,chuukese-taketheplaceofsomethingsucceedsomeone-1,,
3929-3-1,3929-3,kosraean-torockorrollofaship-1,,
3929-3-2,3929-3,kosraean-rockitmakeitrollchangeitspositionturnitover-1,,
3929-3-3,3929-3,fijian-tochangeturnrevolt-1,,
3929-3-4,3929-3,fijian-turnsomethingover-1,,
3929-3-5,3929-3,protopolynesian-touncover-1,,pollex[fuke]
3931-1-1,3931-1,kosraean-kindofturtle-2,,
3932-1-1,3932-1,kosraean-picktwist-1,,
3932-1-2,3932-1,kosraean-grasporholdbetweentwoobjectsandtwist-1,,
3935-1-1,3935-1,kosraean-swallowsomething-1,,
3935-2-1,3935-2,saa-toswallow-1,,
3935-2-2,3935-2,bugotu-toswallow-1,,
3935-2-3,3935-2,arosi-toswallow-1,,
3935-2-4,3935-2,kwaio-toswallowsomething-1,,
3935-2-5,3935-2,protoeasternoceanic-swallow-1,,
3935-3-1,3935-3,protooceanic-swallow-1,,ross1988
3934-1-1,3934-1,fijian-toclasp-1,,
3934-1-2,3934-1,fijian-waistband-1,,
3937-1-1,3937-1,pohnpeian-outwards-1,,
3938-1-1,3938-1,pohnpeian-explode-1,,
3938-1-2,3938-1,uraustronesisch-inpieces-1,,
3941-1-1,3941-1,gilbertese-flower-1,,
3945-1-1,3945-1,kosraean-net-1,,
3946-1-1,3946-1,protoeasternoceanic-blow-1,,geraghty1983[153/154]
3946-1-2,3946-1,fijian-blowwiththemouth-1,,
3946-1-3,3946-1,arosi-toblowblowon-1,,
3946-1-4,3946-1,protokimbe-toblow-1,,
3946-1-5,3946-1,uraustronesisch-toblow-1,,
3946-2-1,3946-2,chuukese-beblownasatrumpet-1,,
3946-2-2,3946-2,preprotomicronesian-toblow-1,,
3946-2-3,3946-2,preprotooceanic-beblownasatrumpet-1,,
3946-2-4,3946-2,tongan-tosoundasaconchshellwhenblowntowhistle-1,,
3946-2-5,3946-2,protopolynesian-whistleblowhard-1,,pollex[mapu]
3946-2-6,3946-2,lakalai-toblowasaconchshelltoblowsomethingoutofthemouth-1,,
3946-3-1,3946-3,saa-toblowwiththemouth-1,,
3946-3-2,3946-3,bugotu-blowwiththemouth-1,,
3946-3-3,3946-3,lau-blow-1,,
3946-3-4,3946-3,arosi-toblow-1,,
3946-3-5,3946-3,kwaio-blowwithmouth-1,,
3946-3-6,3946-3,kwaio-playpanpipes-1,,
3946-3-7,3946-3,kwaio-toblowon-1,,
3948-1-1,3948-1,pohnpeian-hermitcrab-1,,
3948-1-2,3948-1,mokilese-hermitcrab-1,,
3948-1-3,3948-1,kwaio-crab-1,,
3953-1-1,3953-1,kosraean-chestbosom-1,,
3953-1-2,3953-1,fijian-trunkofatreeformakingintoacanoe-1,,
3953-1-3,3953-1,protoeasternoceanic-belly-1,,geraghty1983
3953-1-4,3953-1,saa-bellybowelsstomach-1,,
3953-1-5,3953-1,ulawan-bellybowelsstomach-1,,
3953-1-6,3953-1,lau-stomachbelly-1,,
3953-1-7,3953-1,arosi-lap-1,,
3953-1-8,3953-1,kwaio-belly-1,,
3957-1-1,3957-1,bugotu-torubtheskinaswhenbathing-2,,
3957-1-2,3957-1,bugotu-torubsomethingwiththehand-1,,
3957-2-1,3957-2,protoeasternoceanic-pourwateronrinse-1,,geraghty1990
3959-1-1,3959-1,kosraean-topullout-1,,
3959-1-2,3959-1,kosraean-toextractsomethingpullsomethingout-1,,
3959-2-1,3959-2,gilbertese-engageindrawingforth-1,,
3959-2-2,3959-2,gilbertese-draworplucksomethingout-1,,
3960-1-1,3960-1,yapese-chickentrap-1,,
3961-1-1,3961-1,bugotu-rafter-1,,
3964-1-1,3964-1,pohnpeian-boomsheetsailrope-1,,
3964-1-2,3964-1,mokilese-canoelinesheet-1,,
3964-1-3,3964-1,fijian-toblowofthewind-1,,
P2-1-1-1,P2-1-1,yapese-atypeoftree-1,,mcd2
P2-4-1-1,P2-4-1,kosraean-mymouth-1,,mcd2
P2-4-1-2,P2-4-1,saa-mouth-1,,mcd2
P2-4-1-3,P2-4-1,bugotu-openmouth-1,,mcd2
P2-5-1-1,P2-5-1,protoeasternoceanic-banyantreeficusvirens-1,,mcd2
P2-5-1-2,P2-5-1,fijian-kindofbanyantree-1,,mcd2
P2-5-2-1,P2-5-2,yapese-typeofbanyantree-1,,mcd2
P2-5-3-1,P2-5-3,protochuukic-banyantreeficusvirens-2,,mcd2
P2-7-1-1,P2-7-1,kosraean-akindofplant-1,,mcd2
P2-12-1-1,P2-12-1,gilbertese-totillcultivatesomething-1,,mcd2
P2-13-1-1,P2-13-1,mokilese-spoffish-1,,mcd2
P2-15-1-1,P2-15-1,marshallese-toscalefishbescaled-1,,mcd2
P2-16-1-1,P2-16-1,protopohnpeicchuukic-fencewall-1,,mcd2
P2-17-1-1,P2-17-1,protoeasternoceanic-fencewall-1,,mcd2
P2-17-1-2,P2-17-1,bugotu-wallstonewall-1,,mcd2
P2-17-2-1,P2-17-2,saa-stonefence-1,,mcd2
P2-17-3-1,P2-17-3,marshallese-sideofahouse-1,,mcd2
P2-19-1-1,P2-19-1,fijian-breakaholeinthinthings-1,,mcd2
P2-19-2-1,P2-19-2,saa-toprickpierceimpalesew-1,,mcd2
P2-19-2-2,P2-19-2,kwaio-jabinjectinjection-1,,mcd2
P2-19-2-3,P2-19-2,arosi-toprickpierceimpale-1,,mcd2
P2-19-2-4,P2-19-2,lakalai-topushinto-1,,mcd2
P2-19-2-5,P2-19-2,protokimbe-topushforward-1,,mcd2
P2-19-2-6,P2-19-2,uraustronesisch-pierce-1,,mcd2
P2-20-1-1,P2-20-1,kosraean-one-1,,mcd2
P2-20-1-2,P2-20-1,protooceanic-thenumberoneoneinserialcounting-1,,mcd2
P2-23-1-1,P2-23-1,yapese-typeofgrass-1,,mcd2
P2-27-1-1,P2-27-1,marshallese-tocarvetorepairaboattofixoroverhaul-1,,mcd2
P2-27-1-2,P2-27-1,kosraean-tocarveout-1,,mcd2
P2-27-1-3,P2-27-1,kosraean-splitsawlengthwise-1,a loan,mcd2
P2-27-1-4,P2-27-1,kosraean-cutstepsinacoconuttree-1,a loan,mcd2
P2-29-1-1,P2-29-1,saipancarolinian-lover-1,,mcd2
P2-29-1-2,P2-29-1,ulithian-penis-1,,mcd2
P2-29-1-3,P2-29-1,lau-performativeprefix-1,,mcd2
P2-29-1-4,P2-29-1,lau-dowithhelpin-1,,mcd2
P2-29-1-5,P2-29-1,lakalai-causativeorperformativeprefix-1,,mcd2
P2-31-1-1,P2-31-1,uraustronesisch-turntwist-2,,mcd2
P2-31-1-2,P2-31-1,uraustronesisch-winduproll-1,,mcd2
P2-33-1-1,P2-33-1,pohnpeian-counterfortens-3,,mcd2
P2-35-1-1,P2-35-1,gilbertese-togrategrind-2,,mcd2
P2-35-1-2,P2-35-1,gilbertese-theprocessofgratingorgrinding-1,,mcd2
P2-35-1-3,P2-35-1,gilbertese-togrategrindsomething-1,,mcd2
P2-35-1-4,P2-35-1,kosraean-ruberasewipe-1,,mcd2
P2-35-1-5,P2-35-1,kosraean-grindgratewhetrubsomething-1,,mcd2
P2-35-1-6,P2-35-1,woleaian-torubscrub-1,,mcd2
P2-35-1-7,P2-35-1,protomicronesian-rubscrub-2,,mcd2
P2-36-1-1,P2-36-1,protomalayopolynesian-yam-1,,mcd2
P2-39-1-1,P2-39-1,tongan-little-1,,mcd2
P2-39-1-2,P2-39-1,samoan-little-1,,mcd2
P2-40-1-1,P2-40-1,marshallese-semipalmatesandpiper-2,,mcd2
P2-40-1-2,P2-40-1,fijian-towhistle-2,,mcd2
P2-40-1-3,P2-40-1,bugotu-towhistle-1,,mcd2
P2-40-1-4,P2-40-1,lakalai-whistleupanddownontwonotes-1,,mcd2
P2-40-2-1,P2-40-2,pohnpeian-goldenplover-1,,mcd2
P2-40-2-2,P2-40-2,gilbertese-towhistle-1,,mcd2
P2-40-2-3,P2-40-2,kosraean-sandpiper-1,,mcd2
P2-41-1-1,P2-41-1,protokimbe-backornapeofonesneck-1,,mcd2
P2-41-1-2,P2-41-1,arosi-hisneckthroat-1,,mcd2
P2-41-1-3,P2-41-1,protoeasternoceanic-backofthehead-1,,mcd2
P2-41-2-1,P2-41-2,kosraean-necknapeof-1,,mcd2
P2-42-1-1,P2-42-1,marshallese-kindoflizard-1,,mcd2
P2-42-1-2,P2-42-1,kosraean-kindoflizard-1,,mcd2
P2-43-1-1,P2-43-1,saa-topunchtobeatwiththefist-1,,mcd2
P2-45-1-1,P2-45-1,kwaio-havesexualintercourse-1,,mcd2
P2-45-2-1,P2-45-2,saa-tospurtoutsquirt-1,,mcd2
P2-46-1-1,P2-46-1,protoeasternoceanic-choked-1,,mcd2
P2-49-1-1,P2-49-1,protopolynesian-shineglitter-1,,mcd2
P2-49-1-2,P2-49-1,uraustronesisch-glittershine-1,,mcd2
P2-62-1-1,P2-62-1,mokilese-treesp-2,,mcd2
P2-62-1-2,P2-62-1,marshallese-pisoniagrandis-1,,mcd2
